ID;V1;V2;V3;V4;V5;V6;V7;V8;Has_FICO;FICO_Score;Business_channel;Expected_loss;Expected_profit;Loan_amount;Monthly_income;Age;Gearing_coefficient;Max_gearing_ratio;Days_late;Default_45;Status
305543;1;4;15;1;5;4;1;2;1;0,914068865;1;1,435706588;1,383512506;1,43851768;-0,223020325;0,433285399;1,103772951;0,513979799;15;0;Middle
305561;3;5;12;4;3;5;1;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,505900208;-1,064219611;-0,253165267;-0,768630652;0;0;Good
305515;1;2;5;2;5;3;1;2;1;0,379666944;1;4,069570144;3,94071258;4,082173969;0,801433116;0,807661651;0,691547537;1,796590249;0;0;Good
305553;2;5;2;1;3;5;3;1;1;0,342383089;1;-0,671384257;-0,662247553;-0,676407351;-0,505900208;0,358410148;1,139957971;-0,768630652;0;0;Good
305526;3;5;10;4;1;5;3;1;0;;1;-0,84697516;-0,832727557;-0,852651104;0,139877374;-1,588346365;-2,132444881;0,513979799;137;1;Bad
305420;3;3;2;4;1;5;2;1;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,043825498;-1,513471114;-1,529645032;0,513979799;0;0;Good
305563;3;4;10;4;1;5;3;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,294022048;-1,213970112;1,014374669;-0,768630652;0;0;Good
305606;1;3;11;5;7;7;1;2;1;0,988636575;1;-0,84697516;-0,832727557;-0,852651104;-0,645649632;1,781039908;-0,809776003;-0,768630652;0;0;Good
305015;1;3;10;4;2;5;1;>4;1;-0,875556174;1;-0,84697516;-0,832727557;-0,852651104;-0,170050785;-0,465217607;0,433711538;0,513979799;15;0;Middle
305418;1;1;11;1;5;3;1;4;1;0,292671282;1;5,825479181;5,64551263;5,844611495;21,26570768;-0,165716605;-1,472458511;1,796590249;0;0;Good
305575;3;3;10;4;1;4;3;1;1;-1,173827013;1;0,206570262;0,190152472;0,204811412;0,369787717;-0,465217607;-1,971244168;1,796590249;107;1;Bad
305597;1;2;10;1;3;4;3;4;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,46983584;-0,989344361;0,294931346;-0,768630652;0;0;Good
305490;3;5;10;3;3;5;3;1;0;;1;-0,671384257;-0,662247553;-0,676407351;-0,122716302;-1,213970112;-1,016243466;0,513979799;15;0;Middle
305565;1;1;4;4;2;2;1;2;1;-0,254158591;1;0,55775207;0,531112482;0,557298917;0,792417024;-1,064219611;1,146343562;1,796590249;0;0;Good
301975;1;3;10;4;3;4;1;2;1;-1,496953756;2;1,44535444;1,546555464;1,43851768;-0,194845037;0,957412152;0,986278066;0,513979799;76;1;Bad
305304;3;5;10;4;2;4;3;2;0;;2;0,564183971;0,639807787;0,557298917;0,381057832;-1,139094862;-1,651964587;1,796590249;257;1;Bad
305636;1;3;10;4;4;4;3;3;0;;3;-1,021440481;-1,025310467;-1,011446725;0,26610266;-0,015966104;-2,707006224;1,796590249;0;0;Good
305538;1;3;2;4;3;4;3;2;1;-1,335390385;1;0,908933877;0,872072492;0,909786422;0,042954386;-0,465217607;0,943707455;0,513979799;0;0;Good
305547;3;3;2;1;2;5;3;1;0;;1;-0,759179708;-0,747487555;-0,764529228;-0,397707105;-0,764718609;-1,948539842;-0,768630652;0;0;Good
305564;3;5;10;4;2;5;1;1;1;-0,974979787;1;-0,671384257;-0,662247553;-0,676407351;-0,217385267;-1,064219611;-0,026902471;0,513979799;198;1;Bad
305623;3;3;8;4;1;4;2;1;1;-1,22353882;1;-0,84697516;-0,832727557;-0,852651104;2,117782532;-1,363720613;-1,909516782;1,796590249;168;1;Bad
305602;4;4;10;2;2;4;1;1;1;0,292671282;1;-0,320202449;-0,321287543;-0,323919846;-0,495757104;0,5830359;0,281095898;-0,768630652;15;0;Middle
305527;1;5;11;4;1;5;3;>4;1;-1,310534482;1;-0,320202449;-0,321287543;-0,323919846;-0,173431819;-1,139094862;0,919867913;0,513979799;229;1;Bad
305657;1;5;11;4;3;5;1;>4;0;;3;-0,989269719;-0,998298814;-0,976185637;0,012525076;-0,015966104;-1,967270911;0,513979799;0;0;Good
305627;3;3;2;4;2;5;3;1;1;-1,211110868;1;-0,724061528;-0,713391554;-0,729280477;0,724796335;-1,288845363;-0,807647473;1,796590249;229;1;Bad
305536;1;1;2;2;3;3;1;2;1;0,329955137;1;-0,249966088;-0,253095541;-0,253422345;0,420503234;0,133784397;1,002312996;1,796590249;0;0;Good
305656;3;1;11;2;3;3;3;1;0;;2;0,211715783;0,277108716;0,204811412;-0,505900208;-0,540092858;0,951583018;-0,768630652;0;0;Good
305692;1;4;11;5;7;7;1;2;1;0,056540201;1;-0,671384257;-0,662247553;-0,676407351;-0,466454806;1,855915158;-0,570316318;-0,768630652;0;0;Good
305674;1;3;10;4;2;5;3;3;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,377792812;0,133784397;-0,169088311;-0,768630652;0;0;Good
305469;1;3;10;4;4;4;1;3;1;-0,713992802;1;0,030979358;0,019672467;0,028567659;0,312310131;0,058909146;1,130024828;1,796590249;0;0;Good
305570;3;3;10;4;3;4;3;1;0;;1;-0,583588805;-0,57700755;-0,588285475;0,364524573;-1,438595864;-1,985434371;1,796590249;0;0;Good
305427;1;5;10;1;1;4;1;4;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,451803656;-0,315467106;-0,787426433;-0,768630652;0;0;Good
305659;1;3;15;4;5;4;1;3;1;0,764933445;1;1,435706588;1,383512506;1,43851768;-0,204988141;-0,614968108;-0,852346614;1,796590249;0;0;Good
305643;3;3;10;2;2;5;3;1;0;;1;-0,671384257;-0,662247553;-0,676407351;-0,004380096;-1,513471114;-1,580729765;0,513979799;0;0;Good
305631;3;4;2;1;1;4;1;2;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,677205954;-0,390342357;0,284288694;-0,768630652;0;0;Good
305691;3;3;10;4;3;4;3;1;0;;1;-0,495793353;-0,491767548;-0,500163599;-0,159907681;-1,139094862;-1,059665489;0,513979799;0;0;Good
305671;1;4;10;4;2;5;1;2;1;-0,974979787;2;1,092886252;1,183856393;1,086030175;-0,010015154;-0,315467106;-0,105232395;0,513979799;0;0;Good
305676;1;5;12;2;3;2;1;>4;1;0,914068865;1;-0,407997901;-0,406527545;-0,412041722;-0,066365728;0,058909146;1,043322684;0,513979799;0;0;Good
305704;1;5;2;2;2;5;1;3;0;;1;0,206570262;0,190152472;0,204811412;-0,505900208;-0,015966104;0,789814697;-0,768630652;15;0;Middle
305724;3;5;10;4;2;5;3;1;0;;1;-0,671384257;-0,662247553;-0,676407351;-0,454057679;-1,513471114;-0,028605296;-0,768630652;76;1;Bad
305647;1;5;10;4;2;5;1;2;1;1,721885723;3;-0,932995407;-0,95104901;-0,914505611;0,103813006;-0,165716605;-1,719509956;0,513979799;0;0;Good
305626;1;3;10;4;6;5;1;3;1;-0,788560512;1;1,611297492;1,553992511;1,614761433;0,551236566;-0,015966104;-1,077261341;1,796590249;0;0;Good
305474;1;3;14;1;1;4;3;2;1;-0,813416415;1;0,030979358;0,019672467;0,028567659;-0,595689213;0,882536902;0,846220756;-0,768630652;198;1;Bad
305723;1;5;15;3;1;5;1;2;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,505900208;0,283534898;-1,086484974;-0,768630652;0;0;Good
305709;1;4;1;1;3;5;1;3;0;;1;-0,671384257;-0,662247553;-0,676407351;-0,487868024;-0,015966104;-0,997086691;-0,768630652;0;0;Good
305646;1;1;11;4;3;4;1;2;1;-0,825844367;1;2,313661107;2,235912531;2,319736443;1,434813571;-0,015966104;-1,46678243;1,796590249;15;0;Middle
305489;3;3;3;4;1;5;3;2;0;;1;-0,495793353;-0,491767548;-0,500163599;-0,532948483;1,032287403;-0,983251242;-0,768630652;76;1;Bad
305733;3;4;15;2;2;4;3;1;0;;1;-0,759179708;-0,747487555;-0,764529228;-0,502519173;-1,363720613;-0,329792367;-0,768630652;137;1;Bad
305757;3;5;3;4;3;5;1;2;1;-0,974979787;1;0,206570262;0,190152472;0,204811412;-0,154272624;0,133784397;0,281308751;0,513979799;0;0;Good
305485;3;4;3;4;3;4;3;1;0;;1;-0,495793353;-0,491767548;-0,500163599;-0,377420898;-0,764718609;-1,390864841;-0,768630652;229;1;Bad
305760;1;3;11;2;2;4;1;3;1;-0,453005817;1;1,260115684;1,213032502;1,262273927;0,142131397;0,358410148;-0,059256135;0,513979799;0;0;Good
305756;4;5;2;1;3;5;1;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,495757104;-0,090841355;0,837706634;-0,768630652;0;0;Good
305573;1;3;15;2;4;4;3;3;0;;2;-0,405103545;-0,357614658;-0,412041722;-0,46983584;-0,614968108;-0,864053532;-0,768630652;45;1;Bad
305769;1;2;7;4;4;4;1;3;1;1,150199946;3;-0,868695691;-0,897060807;-0,844029259;0,358517602;-0,015966104;-2,246534117;1,796590249;0;0;Good
305781;3;5;10;1;3;5;3;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,505900208;-0,764718609;-0,603308541;-0,768630652;0;0;Good
305807;1;5;10;4;4;5;3;3;1;0,180819717;3;-0,780404983;-0,822928962;-0,74725734;0,572649785;-1,288845363;-1,062361627;1,796590249;0;0;Good
305817;1;4;2;2;5;5;1;3;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,505900208;-0,165716605;-0,603308541;-0,768630652;0;0;Good
305791;4;4;15;1;3;4;3;2;0;;1;0,030979358;0,019672467;0,028567659;-0,456311702;-0,165716605;0,092720945;-0,768630652;0;0;Good
305732;3;1;4;4;1;2;1;1;1;-1,782796645;1;1,611297492;1,553992511;1,614761433;0,580538865;-1,139094862;0,949809242;1,796590249;0;0;Good
305655;3;5;10;3;2;5;3;3;1;-0,974979787;1;0,55775207;0,531112482;0,557298917;-0,207242164;-0,315467106;0,097403712;0,513979799;107;1;Bad
304997;1;3;11;4;3;5;1;3;1;-1,061975448;1;1,435706588;1,383512506;1,43851768;0,00801703;-1,139094862;0,632941996;0,513979799;0;0;Good
305752;1;3;15;1;6;1;1;3;1;0,8022173;1;3,191615626;3,088312556;3,200955206;-0,467581817;0,358410148;0,668843211;1,796590249;0;0;Good
305832;3;3;10;4;1;4;3;1;0;;1;-0,671384257;-0,662247553;-0,676407351;0,39458197;-0,83959386;-2,040776165;1,796590249;137;1;Bad
305830;3;2;11;2;3;4;3;1;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,464200783;0,133784397;0,268324715;-0,768630652;45;1;Bad
305495;1;4;11;2;1;5;1;3;1;-1,37267424;2;0,564183971;0,639807787;0,557298917;0,001254961;0,283534898;-0,800836175;0,513979799;0;0;Good
305758;2;1;5;4;1;4;1;1;1;-1,0744034;1;1,084524781;1,042552497;1,086030175;0,289769902;1,331788405;0,128905964;1,796590249;198;1;Bad
305824;2;4;10;4;4;4;1;1;1;1,001064527;1;-0,84697516;-0,832727557;-0,852651104;-0,066365728;1,032287403;-1,366173886;0,513979799;0;0;Good
305893;1;4;11;4;5;4;3;4;1;0,292671282;3;-1,029480358;-1,032061017;-1,020258913;2,177514141;-0,465217607;-1,845660866;1,796590249;0;0;Good
305851;3;5;10;4;3;5;3;3;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,11370021;-0,315467106;-2,08221156;0,513979799;0;0;Good
305827;3;5;3;1;3;5;3;1;0;;1;-0,583588805;-0,57700755;-0,588285475;-0,505900208;-1,363720613;0,728087311;-0,768630652;137;1;Bad
305789;1;4;1;4;1;5;1;2;1;-0,577285334;1;0,206570262;0,190152472;0,204811412;-0,487868024;1,256913154;0,689773761;-0,768630652;0;0;Good
304994;3;3;11;2;2;5;3;1;0;;2;-0,316986499;-0,26693989;-0,323919846;-0,026920326;-0,315467106;-1,884683926;0,513979799;168;1;Bad
305739;3;3;1;4;4;4;3;1;1;0,764933445;1;-0,320202449;-0,321287543;-0,323919846;0,751844611;0,058909146;-1,70304932;1,796590249;0;0;Good
305650;3;5;10;3;2;4;3;1;0;;1;-0,320202449;-0,321287543;-0,323919846;0,055351512;-1,513471114;-0,737831671;0,513979799;45;1;Bad
305844;1;5;10;4;1;5;1;2;1;0,740077542;1;0,733342973;0,701592487;0,73354267;0,088034846;0,058909146;0,385181041;0,513979799;0;0;Good
305886;1;4;11;5;7;7;1;2;1;0,665509832;1;-0,84697516;-0,832727557;-0,852651104;-0,093414004;1,406663655;-0,26870354;0,513979799;112;1;Bad
305823;3;5;2;1;5;5;3;1;0;;1;-0,759179708;-0,747487555;-0,764529228;-0,540837564;-1,213970112;-0,16483125;-0,768630652;0;0;Good
305885;3;4;11;1;2;4;3;1;0;;1;-0,671384257;-0,662247553;-0,676407351;-0,505900208;0,433285399;-1,322751863;-0,768630652;0;0;Good
305846;1;4;11;5;7;7;1;2;1;0,155963814;1;-0,320202449;-0,321287543;-0,323919846;-0,550980667;1,706164657;0,913269468;-0,768630652;0;0;Good
304880;1;2;2;4;2;5;1;3;1;-0,515145576;2;1,797822628;1,909254535;1,791005185;0,61434921;-0,090841355;0,07285466;1,796590249;15;0;Middle
305882;1;5;10;4;1;5;3;3;0;;3;-0,932841042;-0,9509194;-0,914336417;-0,354880668;-0,315467106;-1,587753916;-0,768630652;0;0;Good
305926;1;4;15;4;4;4;3;3;1;0,516374412;1;-0,759179708;-0,747487555;-0,764529228;-0,486741012;0,508160649;0,99841069;-0,768630652;0;0;Good
305871;1;5;7;3;1;4;1;3;0;;2;0,564183971;0,639807787;0,557298917;-0,37854791;-0,015966104;1,129315318;-0,768630652;0;0;Good
305925;1;5;1;3;2;4;1;4;1;-0,465433769;1;-0,320202449;-0,321287543;-0,323919846;-0,090032969;-0,315467106;-1,426624154;0,513979799;0;0;Good
305892;4;4;10;4;3;4;3;2;1;0,764933445;1;-0,495793353;-0,491767548;-0,500163599;-0,180193888;-0,689843359;-0,959198847;0,513979799;0;0;Good
302908;3;3;2;4;1;4;3;1;0;;1;0,55775207;0,531112482;0,557298917;-0,086651935;-1,064219611;-0,716546366;0,513979799;76;1;Bad
305940;1;5;11;5;7;7;1;2;1;-0,390866059;1;0,171452081;0,156056471;0,169562661;-0,531821472;1,631289407;1,093130299;-0,768630652;0;0;Good
305957;2;1;2;1;4;4;1;1;1;-1,024691594;2;-0,581337639;-0,538964193;-0,588285475;0,615476221;1,556414156;1,117253645;1,796590249;0;0;Good
305891;3;4;11;2;4;5;1;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,605077218;1,331788405;-0,177602433;-0,768630652;0;0;Good
305932;3;3;14;2;1;5;1;1;1;-0,030455461;1;-0,320202449;-0,321287543;-0,323919846;-0,605449132;-1,064219611;1,028210117;-0,768630652;0;0;Good
305764;1;4;7;1;6;4;1;2;1;0,715221638;1;5,649888278;5,475032625;5,668367742;1,299572193;0,807661651;1,081778136;1,796590249;0;0;Good
305971;1;4;10;4;5;4;1;4;1;0,764933445;3;-0,783620933;-0,825629182;-0,750782215;0,434027372;-0,390342357;-0,969415794;1,796590249;0;0;Good
305664;1;5;14;2;2;5;3;3;1;-1,347818337;1;-0,84697516;-0,832727557;-0,852651104;-0,490122047;-0,989344361;1,046302627;-0,768630652;107;1;Bad
305639;1;4;15;1;5;4;1;3;1;1,634890061;2;3,207695379;3,360050819;3,200955206;0,56137967;0,5830359;0,088463884;1,796590249;0;0;Good
305854;3;3;10;1;4;5;3;1;1;0,976208623;1;0,294365714;0,275392474;0,292933288;-0,505900208;0,058909146;1,021824526;-0,768630652;0;0;Good
306018;1;5;10;4;2;4;3;>4;1;-0,453005817;1;-0,320202449;-0,321287543;-0,323919846;0,320199212;-1,213970112;-1,177302277;1,796590249;0;0;Good
305910;1;3;10;4;3;4;3;3;1;-0,179590881;1;0,55775207;0,531112482;0,557298917;0,159036569;-1,139094862;-0,244012586;0,513979799;0;0;Good
305802;1;4;2;2;6;4;1;2;0;;1;-0,84697516;-0,832727557;-0,852651104;-0,620855379;0,732786401;-0,053083397;-0,768630652;15;0;Middle
306025;1;3;10;4;5;4;1;2;1;1,237195608;3;-0,804524612;-0,843180613;-0,773693903;-0,084397912;0,358410148;-1,022203351;0,513979799;0;0;Good
305618;1;3;5;2;6;5;1;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,501392162;0,882536902;-0,620336785;-0,768630652;0;0;Good
305196;3;4;14;4;2;4;1;1;1;-1,571521466;2;0,29983283;0,367783484;0,292933288;-0,096795038;-1,213970112;1,080784822;0,513979799;0;0;Good
306039;1;5;11;5;7;7;1;2;1;0,814645252;1;-0,407997901;-0,406527545;-0,412041722;-0,662554804;1,556414156;0,91965506;-0,768630652;15;0;Middle
306024;1;5;7;4;5;4;1;2;1;-1,037119545;1;-0,320202449;-0,321287543;-0,323919846;0,233419327;0,5830359;0,730854401;0,513979799;198;1;Bad
306030;1;5;11;2;3;5;1;3;1;-0,067739316;1;0,030979358;0,019672467;0,028567659;-0,3481186;-0,689843359;0,895176959;-0,768630652;0;0;Good
306036;1;5;10;4;2;5;1;2;0;;1;-0,759179708;-0,747487555;-0,764529228;-0,4168663;1,032287403;0,812164267;-0,768630652;0;0;Good
303147;1;4;11;2;5;4;1;2;1;-0,900412077;1;-0,495793353;-0,491767548;-0,500163599;-0,60620423;0,732786401;-0,71612066;-0,768630652;0;0;Good
305110;3;5;10;4;1;5;3;2;1;-2,168063146;1;0,382161166;0,360632477;0,381055164;-0,380801933;-1,139094862;0,578025908;-0,768630652;0;0;Good
305812;3;1;15;2;3;3;1;1;1;-0,105023171;2;5,851206786;6,08029385;5,844611495;0,960341736;-1,064219611;1,034240954;1,796590249;0;0;Good
305847;1;3;11;2;2;4;1;3;1;-0,390866059;1;0,55775207;0,531112482;0,557298917;0,339358407;-1,139094862;-1,449044675;1,796590249;0;0;Good
305475;1;4;10;4;2;5;1;>4;0;;2;1,44535444;1,546555464;1,43851768;-0,132859406;-0,689843359;0,745328409;0,513979799;257;1;Bad
306003;3;5;11;1;1;4;3;1;0;;1;-0,495793353;-0,491767548;-0,500163599;-0,505900208;-1,139094862;-1,067328199;-0,768630652;257;1;Bad
306053;1;3;2;4;1;4;3;2;1;-1,571521466;1;0,908933877;0,872072492;0,909786422;0,293150936;-1,064219611;0,966127976;1,796590249;0;0;Good
305972;1;4;15;4;4;4;3;2;0;;3;-0,482607955;-0,57288857;-0,42085391;-0,21175021;-0,390342357;-0,480705182;0,513979799;0;0;Good
306069;3;5;10;4;2;5;3;1;0;;2;-0,405103545;-0,357614658;-0,412041722;-0,371785841;-1,438595864;0,970739793;-0,768630652;229;1;Bad
306113;4;5;3;2;2;5;3;1;0;;1;-0,495793353;-0,491767548;-0,500163599;-0,662554804;0,133784397;-0,45963273;-0,768630652;15;0;Middle
306122;4;4;10;4;2;4;3;1;1;-0,465433769;1;0,55775207;0,531112482;0,557298917;0,892721047;0,208659647;0,258746327;1,796590249;45;1;Bad
306015;1;5;8;4;1;5;2;3;1;-1,285678578;1;0,55775207;0,531112482;0,557298917;0,552363578;-0,689843359;-0,547966747;1,796590249;0;0;Good
306068;1;5;10;2;3;5;1;>4;0;;1;0,206570262;0,190152472;0,204811412;-0,505900208;0,65791115;0,789814697;-0,768630652;257;1;Bad
305949;1;4;11;5;7;7;1;2;1;1,858593191;1;-0,320202449;-0,321287543;-0,323919846;-0,432644461;1,930790409;0,197018942;-0,768630652;0;0;Good
306054;1;1;15;2;4;4;1;3;0;;1;0,55775207;0,531112482;0,557298917;-0,298530094;-0,390342357;0,593989887;-0,768630652;76;1;Bad
306059;3;5;2;2;1;5;3;2;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,549098558;-0,83959386;-0,434090363;-0,768630652;257;1;Bad
305784;1;4;3;1;2;5;1;4;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,505900208;-0,91446911;-0,603308541;-0,768630652;0;0;Good
306097;3;3;2;3;1;5;3;2;0;;1;-0,495793353;-0,491767548;-0,500163599;-0,476597909;-1,288845363;1,070780728;-0,768630652;0;0;Good
306062;1;3;2;1;2;5;1;3;0;;1;0,206570262;0,190152472;0,204811412;-0,495757104;-0,83959386;0,732344372;-0,768630652;15;0;Middle
306032;1;5;10;4;3;4;3;4;1;-0,937695932;1;-0,671384257;-0,662247553;-0,676407351;-0,277116876;-0,689843359;0,94200463;-0,768630652;0;0;Good
306134;4;3;10;4;5;4;3;2;1;1,423614883;3;-0,892802457;-0,917301658;-0,870451723;0,746209553;0,508160649;-0,419545405;1,796590249;0;0;Good
306031;3;5;11;4;2;5;3;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,162161704;-0,240591856;-1,776554574;0,513979799;107;1;Bad
306174;1;1;8;4;3;4;3;2;0;;3;-0,903093499;-0,925942363;-0,881731323;0,157909558;-1,064219611;-1,719509956;0,513979799;0;0;Good
305804;1;5;2;2;1;4;1;2;1;-0,042883413;2;2,194349339;2,31729099;2,187553628;0,219895189;0,508160649;0,578451614;0,513979799;0;0;Good
306058;1;5;11;2;3;5;3;4;1;-0,974979787;1;0,55775207;0,531112482;0,557298917;0,825100357;-0,83959386;-0,927554693;1,796590249;0;0;Good
305395;3;4;10;4;3;5;3;2;1;-0,602141237;1;-0,320202449;-0,321287543;-0,323919846;-0,023539292;-1,513471114;-0,576914762;0,513979799;107;1;Bad
306152;1;5;10;4;5;4;3;2;1;1,112916091;1;-0,84697516;-0,832727557;-0,852651104;1,062899781;0,433285399;-2,385598113;1,796590249;0;0;Good
306162;3;5;10;4;3;5;3;1;0;;2;-0,316986499;-0,26693989;-0,323919846;0,070002662;-1,513471114;-0,765076862;0,513979799;198;1;Bad
305941;3;1;8;4;2;1;3;1;1;-0,577285334;1;-0,495793353;-0,491767548;-0,500163599;1,834902649;-1,288845363;-0,067628355;1,796590249;15;0;Middle
306095;3;5;2;2;2;5;3;1;0;;1;-0,495793353;-0,491767548;-0,500163599;-0,210623198;-1,288845363;-0,675678579;0,513979799;0;0;Good
306147;1;5;10;2;2;4;3;4;0;;1;-0,144611545;-0,150807538;-0,147676093;-0,217385267;0,058909146;-1,439395337;0,513979799;0;0;Good
305785;1;3;10;4;5;4;1;3;1;-0,390866059;2;0,564183971;0,639807787;0,557298917;0,838624495;0,5830359;1,002312996;1,796590249;0;0;Good
305901;1;4;15;4;1;4;1;2;0;;1;0,55775207;0,531112482;0,557298917;0,204117029;0,882536902;-1,216325336;0,513979799;0;0;Good
305982;3;4;10;4;3;5;3;1;1;-0,390866059;1;-0,320202449;-0,321287543;-0,323919846;-0,349245611;-1,064219611;0,490756156;-0,768630652;0;0;Good
306155;3;5;11;1;3;5;1;1;0;;1;-0,495793353;-0,491767548;-0,500163599;-0,505900208;0,957412152;-1,067328199;-0,768630652;0;0;Good
306176;1;3;5;4;6;4;1;2;1;-0,738848705;1;-0,144611545;-0,150807538;-0,147676093;-0,126097337;0,433285399;0,158705392;0,513979799;45;1;Bad
306177;1;4;15;1;4;4;1;2;0;;1;0,206570262;0,190152472;0,204811412;-0,505900208;0,433285399;0,789814697;-0,768630652;0;0;Good
305787;3;4;2;2;2;5;3;1;1;-0,838272319;1;-0,320202449;-0,321287543;-0,323919846;-0,584791012;-0,165716605;0,357722997;-0,768630652;15;0;Middle
306137;3;3;15;2;2;5;3;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,505900208;-1,139094862;-0,462825526;-0,768630652;0;0;Good
305327;1;4;10;2;2;5;1;>4;1;-1,260822675;2;-0,493220592;-0,448289426;-0,500163599;-0,343610554;-1,213970112;0,940940365;-0,768630652;45;1;Bad
306061;1;1;11;4;6;4;1;2;1;0,827073203;1;-0,759179708;-0,747487555;-0,764529228;-0,168923773;0,5830359;0,8074815;0,513979799;0;0;Good
305939;3;1;14;1;1;5;3;1;0;;1;-0,407997901;-0,406527545;-0,412041722;-0,369159904;-1,064219611;0,490756156;-0,768630652;0;0;Good
305935;3;5;11;4;2;4;3;1;1;-0,838272319;1;-0,759179708;-0,747487555;-0,764529228;0,366406683;-1,213970112;1,115125114;1,796590249;0;0;Good
306191;1;5;11;4;3;5;3;4;0;;1;-0,671384257;-0,662247553;-0,676407351;-0,389818025;-0,165716605;0,070371375;-0,768630652;0;0;Good
306099;3;3;10;4;1;5;3;1;0;;1;0,55775207;0,531112482;0,557298917;0,285261856;-0,91446911;-0,213787452;1,796590249;198;1;Bad
306227;1;5;10;1;1;5;3;3;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,505900208;-1,213970112;-0,603308541;-0,768630652;0;0;Good
306171;2;5;3;3;3;5;1;1;1;1,013492478;1;0,206570262;0,190152472;0,204811412;-0,020158257;1,331788405;0,889217073;0,513979799;0;0;Good
306188;4;1;3;1;5;3;1;3;1;1,10048814;1;0,206570262;0,190152472;0,204811412;-0,491249058;0,508160649;0,707866271;-0,768630652;15;0;Middle
306180;1;5;2;2;3;5;1;3;1;-0,937695932;1;-0,84697516;-0,832727557;-0,852651104;0,129734271;-0,090841355;-1,147360947;0,513979799;0;0;Good
306211;1;4;11;1;4;4;1;2;1;0,392094895;1;-0,320202449;-0,321287543;-0,323919846;2,195546324;2,005665659;0,283579184;1,796590249;0;0;Good
306230;1;4;11;1;4;4;1;3;1;1,485754641;3;-0,924961963;-0,94430386;-0,905700473;-0,157653658;-0,614968108;-1,398527551;0,513979799;0;0;Good
306150;3;4;11;1;3;4;3;1;0;;1;0,030979358;0,019672467;0,028567659;-0,498011127;-0,91446911;0,286417224;-0,768630652;0;0;Good
306212;1;5;10;4;2;5;1;2;0;;1;-0,671384257;-0,662247553;-0,676407351;-0,215131244;-0,315467106;-1,022203351;0,513979799;0;0;Good
306136;3;4;10;4;3;5;3;1;1;-0,502717624;2;-0,493220592;-0,448289426;-0,500163599;0,098177949;-1,513471114;1,009266195;0,513979799;229;1;Bad
305649;3;1;5;2;1;3;3;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,275989864;-1,363720613;0,932426243;-0,768630652;0;0;Good
306256;1;3;10;4;4;5;3;3;1;0,019256346;3;-1,087528267;-1,080799992;-1,083882907;0,279626798;-0,989344361;-1,563985325;1,796590249;0;0;Good
306239;3;3;14;1;2;4;3;1;0;;1;0,206570262;0,190152472;0,204811412;-0,498011127;-1,064219611;0,745115556;-0,768630652;0;0;Good
306042;1;4;10;4;3;5;1;>4;1;-2,018927726;1;1,962479299;1,894952521;1,967248938;0,384438866;-0,390342357;-0,178311943;1,796590249;107;1;Bad
306112;1;3;2;3;1;5;1;2;1;-1,44724195;1;-0,144611545;-0,150807538;-0,147676093;-0,239925497;-0,83959386;0,870698857;-0,768630652;168;1;Bad
306235;3;3;11;1;3;1;3;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,505900208;-1,064219611;-0,603308541;-0,768630652;0;0;Good
306017;3;5;10;2;4;5;3;1;1;-0,751276657;1;-0,759179708;-0,747487555;-0,764529228;-0,503646185;-1,213970112;1,037788505;-0,768630652;137;1;Bad
306221;1;5;1;4;2;5;2;3;1;0,441806702;1;-0,320202449;-0,321287543;-0,323919846;0,173687718;-0,090841355;-0,694409648;0,513979799;198;1;Bad
306281;3;4;15;2;3;4;3;1;0;;1;0,030979358;0,019672467;0,028567659;-0,495757104;1,032287403;0,275774572;-0,768630652;15;0;Middle
306298;1;3;11;5;7;7;1;2;1;-0,167162929;1;-0,84697516;-0,832727557;-0,852651104;-0,108065153;1,481538906;-0,62203961;0,513979799;15;0;Middle
306260;3;2;14;1;2;5;3;1;0;;1;-0,144611545;-0,150807538;-0,147676093;-0,415739289;-0,689843359;-0,485175096;-0,768630652;137;1;Bad
306275;3;4;11;3;3;5;1;1;0;;1;-0,320202449;-0,321287543;-0,323919846;-0,505900208;0,208659647;-0,603308541;-0,768630652;76;1;Bad
